[26-Jun-2017 21:00:11 Asia/Tokyo] PHP Parse error:  syntax error, unexpected ')' in /home/ubuntu/workspace/dab/app/Http/Controllers/DealsController.php on line 25
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  13. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/EncryptCookies.php:59
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  14. call_user_func_array:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  15. Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse->handle() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  16. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/AddQueuedCookiesToResponse.php:37
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  17. call_user_func_array:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  18. Illuminate\Session\Middleware\StartSession->handle() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  19. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Session/Middleware/StartSession.php:62
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  20. call_user_func_array:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  21. Illuminate\View\Middleware\ShareErrorsFromSession->handle() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  22. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/View/Middleware/ShareErrorsFromSession.php:49
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  23. call_user_func_array:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  24. Illuminate\Foundation\Http\Middleware\VerifyCsrfToken->handle() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  25. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/VerifyCsrfToken.php:50
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  26. call_user_func:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  27. Illuminate\Foundation\Http\Kernel->Illuminate\Foundation\Http\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  28. Illuminate\Routing\Router->dispatch() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php:236
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  29. Illuminate\Routing\Router->dispatchToRoute() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Routing/Router.php:635
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  30. Illuminate\Routing\Router->runRouteWithinStack() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Routing/Router.php:675
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  31. Illuminate\Pipeline\Pipeline->then() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Routing/Router.php:710
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  32. call_user_func:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  33. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  34. call_user_func_array:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  35. App\Http\Middleware\Authenticate->handle() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  36. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/dab/app/Http/Middleware/Authenticate.php:45
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  37. call_user_func:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  38. Illuminate\Routing\Router->Illuminate\Routing\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  39. Illuminate\Routing\Route->run() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Routing/Router.php:708
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  40. Illuminate\Routing\Route->runWithCustomDispatcher() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Routing/Route.php:134
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  41. Illuminate\Routing\ControllerDispatcher->dispatch() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Routing/Route.php:203
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  42. Illuminate\Routing\ControllerDispatcher->makeController() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Routing/ControllerDispatcher.php:57
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  43. Illuminate\Foundation\Application->make() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Routing/ControllerDispatcher.php:85
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  44. Illuminate\Container\Container->make() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:674
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  45. Illuminate\Container\Container->build() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Container/Container.php:631
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  46. ReflectionClass->__construct() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Container/Container.php:741
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  47. spl_autoload_call() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Container/Container.php:741
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  48. Composer\Autoload\ClassLoader->loadClass() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Container/Container.php:741
[28-Jun-2017 22:38:54 Asia/Tokyo] PHP  49. Composer\Autoload\includeFile() /home/ubuntu/workspace/dab/vendor/composer/ClassLoader.php:322
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP Parse error:  syntax error, unexpected end of file, expecting function (T_FUNCTION) in /home/ubuntu/workspace/dab/app/Http/Controllers/DealsController.php on line 123
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP Stack trace:
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP   1. {main}() /home/ubuntu/workspace/dab/server.php:0
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP   2. require_once() /home/ubuntu/workspace/dab/server.php:21
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP   3. Illuminate\Foundation\Http\Kernel->handle() /home/ubuntu/workspace/dab/public/index.php:54
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP   4. Illuminate\Foundation\Http\Kernel->sendRequestThroughRouter() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php:87
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP   5. Illuminate\Pipeline\Pipeline->then() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php:122
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP   6. call_user_func:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP   7. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP   8. call_user_func_array:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP   9. Illuminate\Foundation\Http\Middleware\CheckForMaintenanceMode->handle() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  10. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/CheckForMaintenanceMode.php:44
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  11. call_user_func_array:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  12. Illuminate\Cookie\Middleware\EncryptCookies->handle() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  13. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/EncryptCookies.php:59
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  14. call_user_func_array:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  15. Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse->handle() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  16. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/AddQueuedCookiesToResponse.php:37
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  17. call_user_func_array:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  18. Illuminate\Session\Middleware\StartSession->handle() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  19. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Session/Middleware/StartSession.php:62
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  20. call_user_func_array:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  21. Illuminate\View\Middleware\ShareErrorsFromSession->handle() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  22. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/View/Middleware/ShareErrorsFromSession.php:49
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  23. call_user_func_array:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  24. Illuminate\Foundation\Http\Middleware\VerifyCsrfToken->handle() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  25. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/VerifyCsrfToken.php:50
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  26. call_user_func:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  27. Illuminate\Foundation\Http\Kernel->Illuminate\Foundation\Http\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  28. Illuminate\Routing\Router->dispatch() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php:236
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  29. Illuminate\Routing\Router->dispatchToRoute() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Routing/Router.php:635
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  30. Illuminate\Routing\Router->runRouteWithinStack() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Routing/Router.php:675
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  31. Illuminate\Pipeline\Pipeline->then() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Routing/Router.php:710
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  32. call_user_func:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  33. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  34. call_user_func_array:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  35. App\Http\Middleware\Authenticate->handle() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  36. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/dab/app/Http/Middleware/Authenticate.php:45
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  37. call_user_func:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  38. Illuminate\Routing\Router->Illuminate\Routing\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  39. Illuminate\Routing\Route->run() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Routing/Router.php:708
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  40. Illuminate\Routing\Route->runWithCustomDispatcher() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Routing/Route.php:134
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  41. Illuminate\Routing\ControllerDispatcher->dispatch() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Routing/Route.php:203
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  42. Illuminate\Routing\ControllerDispatcher->makeController() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Routing/ControllerDispatcher.php:57
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  43. Illuminate\Foundation\Application->make() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Routing/ControllerDispatcher.php:85
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  44. Illuminate\Container\Container->make() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:674
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  45. Illuminate\Container\Container->build() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Container/Container.php:631
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  46. ReflectionClass->__construct() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Container/Container.php:741
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  47. spl_autoload_call() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Container/Container.php:741
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  48. Composer\Autoload\ClassLoader->loadClass() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Container/Container.php:741
[28-Jun-2017 22:39:10 Asia/Tokyo] PHP  49. Composer\Autoload\includeFile() /home/ubuntu/workspace/dab/vendor/composer/ClassLoader.php:322
[28-Jun-2017 23:01:30 Asia/Tokyo] PHP Parse error:  syntax error, unexpected ';' in /home/ubuntu/workspace/dab/storage/framework/views/7c8f2fa701d92c7ac1ec94ce955b5acb on line 10
[28-Jun-2017 23:01:30 Asia/Tokyo] PHP Stack trace:
[28-Jun-2017 23:01:30 Asia/Tokyo] PHP   1. {main}() /home/ubuntu/workspace/dab/server.php:0
[28-Jun-2017 23:01:30 Asia/Tokyo] PHP   2. require_once() /home/ubuntu/workspace/dab/server.php:21
[28-Jun-2017 23:01:30 Asia/Tokyo] PHP   3. Illuminate\Foundation\Http\Kernel->handle() /home/ubuntu/workspace/dab/public/index.php:54
[28-Jun-2017 23:01:30 Asia/Tokyo] PHP   4. Illuminate\Foundation\Http\Kernel->sendRequestThroughRouter() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php:87
[28-Jun-2017 23:01:30 Asia/Tokyo] PHP   5. Illuminate\Pipeline\Pipeline->then() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php:122
[28-Jun-2017 23:01:30 Asia/Tokyo] PHP   6. call_user_func:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[28-Jun-2017 23:01:30 Asia/Tokyo] PHP   7. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[28-Jun-2017 23:01:30 Asia/Tokyo] PHP   8. call_user_func_array:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 23:01:30 Asia/Tokyo] PHP   9. Illuminate\Foundation\Http\Middleware\CheckForMaintenanceMode->handle() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 23:01:30 Asia/Tokyo] PHP  10. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/CheckForMaintenanceMode.php:44
[28-Jun-2017 23:01:30 Asia/Tokyo] PHP  11. call_user_func_array:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 23:01:30 Asia/Tokyo] PHP  12. Illuminate\Cookie\Middleware\EncryptCookies->handle() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[28-Jun-2017 23:01:30 Asia/Tokyo] PHP  13. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/EncryptCookies.php:59
[28-Jun-2017 23:01:30 Asia/Tokyo] PHP  14. call_user_func_array:{/home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/dab/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
